	0
1204	Det kan vi ikke finde her.
1205	Jeg peger selv på et vigtigt forhold, nemlig at mange af disse kommer til at opholde sig i Danmark i rigtig mange år.
1206	Spørgeren.
1207	Opholdstilladelse er én ting, men det her er tålt ophold.
1208	Det er jo kun, fordi der er nogle andre konventioner og vedtægter, der gør, at de kan få lov til at blive her i landet, ellers havde vi jo sendt dem hjem.
1209	Så de er her faktisk som uønskede, så man kan jo ikke sammenligne folk, der er her med en opholdstilladelse, med folk, der er på tålt ophold.
1210	Kan ordføreren ikke give mig ret i det?
1211	Ordføreren.
1212	Det kan ordføreren jo så ikke give Dansk Folkepartis ordfører ret i, for så havde vi jo bare stemt for lovforslaget.
1213	Vi er nødt til at se på, hvad det er for en situation, de mennesker befinder sig i.
1214	Det er det, der gør, at vi også er nødt til at kigge på, om det så er rimeligt at fratage dem en grundlæggende demokratisk rettighed i den lange periode, de skal opholde sig i Danmark.
1215	Tak til hr. Finn Sørensen.
1216	Der er ikke flere korte bemærkninger, så velkommen til hr. Villum Christensen som ordfører for Liberal Alliance. 
1217	Lovforslaget, vi behandler her, vil fratage personer, som er udvist fra Danmark eller er landet på tålt ophold, valgretten til kommunalbestyrelser og regionsråd og Europa-Parlamentet.
1218	Det samme gør sig gældende for personer, som afsoner deres straf fra en international straffedomstol.
1219	Som det er i dag, har disse personer ikke valgret til Folketinget, hvorfor det er naturligt, at de heller ikke har det til kommunalbestyrelser, regionsråd og Europa-Parlamentet.
1220	Det er jo trods alt personer, som på ingen måde skal være en del af det danske samfund, og derfor skal de naturligvis ikke have demokratisk indflydelse på vores land.
1221	Det opfatter jeg ærlig talt som rimelig indlysende – det er ikke alle, der gør det, kan jeg høre.
1222	Og det gør jeg, selv om det selvfølgelig aldrig er helt problemfrit sådan rent principielt at fratage personer deres valgret.
1223	Så af disse grunde støtter Liberal Alliance lovforslaget.
1224	Tak til hr. Villum Christensen.
1225	Der er ikke nogen korte bemærkninger, så vi går over til hr. Torsten Gejl som ordfører for Alternativet. 
1226	Tak.
1227	I Alternativet går vi ikke ind for at fjerne stemmeretten til kommunal- og regionsvalg for mennesker, som er udvisningsdømte eller på tålt ophold.
1228	Det er mennesker, der allerede har været i Danmark i 3 år for at få den ret, og ingen ved, om de kommer til at være her 1 uge eller 10 år mere.
1229	Det kan være i forhold til transport eller andre nære ting.
1230	SOS mod Racisme anser det ligeledes for at være udemokratisk at fjerne demokratiske rettigheder fra de mest udsatte grupper i Danmark.
1231	I Alternativet er vi enige i, at man ikke skal fratage mennesker deres demokratiske rettigheder.
1232	Som Institut for Menneskerettigheder siger, sidestilles stemmeret ofte med ytringsfrihed og forsamlingsfrihed.
1233	Tak til hr. Torsten Gejl.
1234	Og vi går hurtigt videre til hr. Andreas Steenberg som ordfører for Radikale Venstre. 
1235	I Radikale Venstre har vi diskuteret det her lovforslag en del, og vi har også læst høringssvarene igennem mange gange, og det gælder også høringsnotatet fra ministeriet.
1236	At deltage i et demokrati er selvfølgelig helt afgørende for alle mennesker, der bor i et samfund.
1237	Vi synes, det er i orden, at mennesker, der ikke har lovligt ophold i Danmark, ikke kan stemme til vores valg.
1238	Men læser man høringssvarene, kan man se, at der netop bliver sat spørgsmålstegn ved, om man med den her lov fratager stemmeretten fra nogle personer, som faktisk har lovligt ophold i Danmark.
1239	Det blæser lidt i vinden, hvordan juraen egentlig er; der er i hvert fald uenighed mellem ministeriet og nogle af høringssvarene.
1240	På samme måde stilles der i nogle af høringssvarene spørgsmålstegn ved, om man med det her lovforslag er i overensstemmelse med menneskerettighederne.
1241	Det synes vi heller ikke at der kommer en ordentlig afklaring på i høringsnotatet.
1242	Derfor synes vi simpelt hen, at det er for uforberedt, og at der er for mange spørgsmål, som ikke bliver besvaret, og det er spørgsmål om nogle meget grundlæggende og vigtige ting.
1243	Derfor kan vi ikke støtte lovforslaget, og vi skal finde ud af, om vi skal stemme gult, fordi vi synes, der mangler information, eller om vi vil stemme imod.
1244	Det vil vi finde ud af.
1245	Vi kan i hvert fald ikke støtte lovforslaget.
1246	De er i tvivl om, om de kan nå det, og det viser, at man altså vil haste det her igennem for at virke hård over for indvandrere igen.
1247	Det kan godt være, man lige skulle have brugt lidt mere tid på at få afklaret nogle af de her spørgsmål; i hvert fald hvis man vil have Radikales støtte.
1248	Så vi støtter ikke lovforslaget. 
1249	Mange tak til hr. Andreas Steenberg.
1250	Der er ingen korte bemærkninger, og jeg vil gerne byde velkommen til fru Kirsten Normann Andersen som ordfører for Socialistisk Folkeparti.
1251	Tak, formand.
1252	I SF kan vi såmænd sagtens forstå de moralske overvejelser i forhold til det her lovforslag.
1253	Vi forstår sådan set også godt ønsket om at fratage udviste borgere deres demokratiske valgret.
1254	Men for SF er det vigtigt, at vi i Danmark fortsat kan bryste os af at være et demokrati, og retten til at stemme er nært forbundet med ytringsfrihed, som vi sætter meget højt.
1255	En udlænding på tålt ophold, en udvisningsdømt udlænding eller administrativt udvist udlænding i Danmark er i Danmark, fordi den pågældende ikke kan hjemsendes, fordi hjemlandet er usikkert.
1256	Det kan være på grund af tortur eller forfølgelser eller andet, og den pågældende bliver derfor i Danmark, indtil hjemsendelsen er sikker.
1257	De har dermed også lovligt ophold i Danmark, modsat hvad ministeriet påpeger.
1258	Man har et CPR-nummer, så længe man er i Danmark, og dermed bibeholder man sin stemmeret.
1259	Nogle udlændinge på tålt ophold, udvisningsdømte udlændinge og administrativt udviste udlændinge er sandt nok uønskede i Danmark, fordi de har begået kriminalitet i Danmark.
1260	I Danmark fik kriminelle og dømte valgret i 1915.
1261	Det er over 100 år siden, og skal vi nu fratage kriminelle deres valgret, som ce fik dengang? I så fald skal der være en virkelig god grund.
1262	I SF sætter vi altså menneskerettigheder og demokrati højt.
1263	Først når vi har en analyse af det, ser vi os i stand til reelt at tage stilling til forslaget.
1264	Jeg deler nemlig De Radikales opfattelse af, at det her forslag er rigtig dårlig forberedt.
1265	Indtil da agter vi at stemme imod. 
1266	Tak til ordføreren.
1267	Og da den Konservative ordfører ikke er til stede, er det nu økonomi- og indenrigsministeren.
1268	Værsgo.
1269	Jeg vil gerne sige tak til ordførerne for bemærkningerne.
1270	Jeg er selvfølgelig særlig glad for de ordførere fra regeringspartierne, Dansk Folkeparti og Socialdemokraterne, som jeg forstår vil bakke op om det her lovforslag.
1271	De øvrige ordførere vil jeg vende tilbage til senere.
1272	Baggrunden for lovforslaget er, at der opholder sig udlændinge i Danmark, hvis tilstedeværelse ikke er ønsket af den danske stat.
1273	Der er tale om, at vi afskaffer valgretten til kommunalbestyrelser og regionsråd for disse fire grupper, og det er følgende: For det første udlændinge, der er på tålt ophold.
1274	For det andet udlændinge, der er udvist ved dom.
1275	For det tredje administrativt udviste udlændinge, og for det fjerde international krigsforbrydere, som sidder i dansk fængsel og afsoner en dom fra en international straffedomstol.
1276	Regeringen arbejder naturligvis for, at flest mulige af disse udlændinge hjemsendes.
1277	Men dem, der er af forskellige årsager ikke kan sendes hjem her og nu, skal selvfølgelig ikke have adgang til at stemme i Danmark.
1278	Jeg er derfor glad for den brede opbakning, der har været her i dag.
1279	Imidlertid er der så fire partier, nemlig Enhedslisten, Alternativet, Radikale Venstre og SF, som har udvist en sjælden omsorg for de mennesker, som ikke er ønskede i Danmark.
1280	Det er med stor overraskelse, at jeg ser den omsorg i forhold til, at disse i Danmark uønskede mennesker stadig skal have stemmeret til vores kommunalbestyrelser og regionsråd.
1281	Men det er jo et politisk valg.
1282	Heri kan man bl.a. læse, at efter artikel 6 i den europæiske konvention om udlændinges politiske deltagelse på lokalt niveau, skal det være sådan, at der er tale om lovligt og sædvanligt ophold.
1283	Og der er ikke tale om et lovligt og sædvanligt ophold for den her gruppe.
1284	Så vi har jo lavet den gennemgang, som de fire ordførere efterlyser.
1285	Vi har lavet den, og vi har spurgt ovre i Justitsministeriet, og vi har fået klare svar i forhold til Danmarks menneskeretlige forpligtelser.
1286	Vi har kommunal- og regionsvalg her til november, og jeg vil sige, at det er rettidig omhu at træffe denne beslutning nu, så den kan få virkning i forhold til kommunal- og regionsrådsvalgene i år.
1287	Så kan man jo have alle mulige ønsker om, hvem der skal have lov til at opholde sig i landet.
1288	Jeg tror, det var hr. Finn Sørensen, der var inde på det spørgsmål.
1289	Altså om man måske vil sige, at der måske er nogle af de her mennesker, der skulle have lov til at blive her.
1290	Men det mener jeg stadig er en anden sag.
1291	Men det mangler jo enhver logik at mene i en retsstat, at ens politiske synspunkter i forhold til, hvem der skal være omfattet, skal have betydning for, om man støtter sanktionen eller ej.
1292	Tak til ministeren.
1293	Der er et par korte bemærkninger.
1294	Fru Kirsten Normann Andersen, Socialistisk Folkeparti.
1295	Tak for det.
1296	Jeg kunne jo blot spørge ministeren, om man kunne forvente, at de informationer, som ministeren i den forbindelse er i besiddelse af, også bliver udsendt til udvalget og der kan behandles.
1297	Ministeren.
1298	Det er de jo allerede.
1299	De er udsendt, præcis de samme informationer, så der skulle ikke være noget problem der.
1300	Det er derfor, at jeg lige præcis nævnte det, jeg gjorde.
1301	Det var jo netop spørgeren her, der inspirerede mig til at tage det op i min tale.
1302	Det, der er tale om, er jo ikke danske statsborgere.
1303	Danske statsborgere har stemmeret ved alle valg.
1304	De mennesker, vi taler om her, har jo ikke stemmeret i dag til folketingsvalg.
1305	Det ved vi godt.
1306	Det, der er tale om, er: Skal de folk, som er uønskede af den danske stat i Danmark, kunne stemme til lokale og regionale råd? Det er spørgsmålet.
1307	Regeringens svar er nej.
1308	Der var så nogle, der talte om, at der var en omsorg for de kriminelles muligheder for at gøre det, og det var derfor, at jeg replicerede på det.
1309	Fru Kirsten Normann Andersen.
1310	Ministeren.
1311	Jeg sætter da utrolig stor pris på de høringssvar, der er kommet – også på de høringssvar, der er kommet fra Institut for Menneskerettigheder.
1312	Men vi har jo repliceret på det høringssvar.
1313	Det er det, der ærgrer mig lidt.
1314	Så er det hr. Finn Sørensen, Enhedslisten.
1315	Tak.
1316	Jamen jeg ser da frem til den videre debat og vil også, tror jeg, bidrage med nogle spørgsmål, så vi kan få ministeren til at forklare et centralt spørgsmål i den her sag.
1317	Har det strejfet ministeren, at det i alle fire taler handlede om omsorg for demokratiet, omsorg for Danmarks internationale forpligtelser? Det er mit første spørgsmål.
1318	Ministeren.
1319	Men jeg synes ikke, at det var det, der alene kom til udtryk i alle fire taler.
1320	Og der synes jeg det var en overraskende omsorg, som hr. Finn Sørensen havde i forhold til netop den persongruppes stemmeret.
1321	Hr.
1322	Finn Sørensen.
1323	Så det kan der ikke være noget overraskende i.
1324	Men jeg vil gerne spørge ministeren om det her med lovligt ophold, for det er jo et af de hensyn, man må tage, når man skal tage stilling til, om man vil fratage disse mennesker en demokratisk ret.
1325	Ministeren.
1326	Det var det, jeg sagde.
1327	Når det så er sagt, går jeg tilbage til det første.
1328	For mig handler det om, om Danmark er et retssamfund.
1329	Vi kan jo være uenige om, hvad der skal til for at få ophold i Danmark, hvad der skal til for at blive udvist, hvad der skal til for at komme på tålt ophold.
1330	Det er det, jeg synes er den fejlagtige tilgang, der er fra Enhedslistens side, og det er derfor, jeg synes, det var en uklædelig omsorg.
1331	Tak for det.
1332	Der er ikke flere, der har bedt om ordet, og forhandlingen er sluttet.
1333	Jeg foreslår, at lovforslaget henvises til Social-, Indenrigs- og Børneudvalget.
1334	Hvis ingen gør indsigelse, betragter jeg det som vedtaget.
1335	Det er vedtaget.
1336	Forhandlingen er åbnet. hr. Malte Larsen, Socialdemokratiet.
1337	Jeg prøver for tredje gang i dag.
1338	Da vores ordfører ikke kan være til stede i salen, skal jeg læse ordførerens tale op.
1339	Tilbage i 2012 fremsatte og igangsatte den tidligere regering, SRSF-regeringen, de første frikommuneforsøg.
1340	Formålet med forsøgene var at give ni udvalgte kommuner øgede frihedsgrader til at udvikle nye løsninger i den kommunale sektor.
1341	Der blev derfor givet hjemmel til fritagelse fra eksisterende lovgivning, så det blev muligt at gå nye veje i opgaveløsningen.
1342	Dermed kunne frikommunerne tænke nyt og være med til at påpege og fjerne unødigt bureaukrati.
1343	Det er den rigtige vej at gå, hvis man vil afbureaukratisere og regelforenkle i den offentlige sektor.
1344	Det er den rette vej at gå, hvis man vil fjerne proceskrav og vise større tillid til vores offentligt ansatte.
